MovieID,Title,Genres,List Index,Recommendation Score
1948,Tom Jones (1963),Comedy,1879,0.006174892
1949,"Man for All Seasons, A (1966)",Drama,1880,0.0062259734
1950,In the Heat of the Night (1967),Drama|Mystery,1881,0.015763968
1951,Oliver! (1968),Musical,1882,0.0045933425
1952,Midnight Cowboy (1969),Drama,1883,0.01014328
1953,"French Connection, The (1971)",Action|Crime|Drama|Thriller,1884,0.026691586
1954,Rocky (1976),Action|Drama,1885,0.03140199
1955,Kramer Vs. Kramer (1979),Drama,1886,0.009456158
1956,Ordinary People (1980),Drama,1887,0.012720078
1957,Chariots of Fire (1981),Drama,1888,0.010533303
1958,Terms of Endearment (1983),Comedy|Drama,1889,0.006512016
1959,Out of Africa (1985),Drama|Romance,1890,0.06680438
1960,"Last Emperor, The (1987)",Drama|War,1891,0.014807761
1961,Rain Man (1988),Drama,1892,0.099366516
1962,Driving Miss Daisy (1989),Drama,1893,0.0066567957
1963,Take the Money and Run (1969),Comedy,1894,0.005428523
1964,Klute (1971),Drama|Mystery,1895,0.00270617
1965,Repo Man (1984),Comedy|Sci-Fi,1896,0.12239429
1966,Metropolitan (1990),Comedy,1897,0.0020020902
1967,Labyrinth (1986),Adventure|Children's|Fantasy,1898,0.012571275
1968,"Breakfast Club, The (1985)",Comedy|Drama,1899,0.09124008
1969,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",Horror,1900,0.005224675
1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror,1901,0.004299134
1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror,1902,0.0067268014
1972,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror,1903,0.001653403
1973,Freddy's Dead: The Final Nightmare (1991),Horror,1904,0.0024202168
1974,Friday the 13th (1980),Horror,1905,0.0020404756
1975,Friday the 13th Part 2 (1981),Horror,1906,0.0015021265
1976,Friday the 13th Part 3: 3D (1982),Horror,1907,0.009270221
1977,Friday the 13th: The Final Chapter (1984),Horror,1908,0.004261464
1978,Friday the 13th Part V: A New Beginning (1985),Horror,1909,0.0007029176
1979,Friday the 13th Part VI: Jason Lives (1986),Horror,1910,0.0017013848
1980,Friday the 13th Part VII: The New Blood (1988),Horror,1911,0.0015395284
1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror,1912,0.0009443462
1982,Halloween (1978),Horror,1913,0.008153468
1983,Halloween II (1981),Horror,1914,0.0010026097
1984,Halloween III: Season of the Witch (1983),Horror,1915,0.00054490566
1985,Halloween 4: The Return of Michael Myers (1988),Horror,1916,0.0018199682
1986,Halloween 5: The Revenge of Michael Myers (1989),Horror,1917,0.00107342
1987,Prom Night (1980),Horror,1918,0.00034075975
1988,Hello Mary Lou: Prom Night II (1987),Horror,1919,0.0002284646
1989,Prom Night III: The Last Kiss (1989),Horror,1920,0.00026512146
1990,Prom Night IV: Deliver Us From Evil (1992),Horror,1921,0.00019925833
1991,Child's Play (1988),Horror,1922,0.001372546
1992,Child's Play 2 (1990),Horror,1923,0.001283437
1993,Child's Play 3 (1992),Horror,1924,0.00045064092
1994,Poltergeist (1982),Horror|Thriller,1925,0.017021209
1995,Poltergeist II: The Other Side (1986),Horror|Thriller,1926,0.0008994937
1996,Poltergeist III (1988),Horror|Thriller,1927,0.00031811
1997,"Exorcist, The (1973)",Horror,1928,0.05013776
1998,Exorcist II: The Heretic (1977),Horror,1929,0.00025990605
1999,"Exorcist III, The (1990)",Horror,1930,0.0003979206
2000,Lethal Weapon (1987),Action|Comedy|Crime|Drama,1931,0.027684331
2001,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,1932,0.0118816495
2002,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,1933,0.0087584555
2003,Gremlins (1984),Comedy|Horror,1934,0.017016709
2004,Gremlins 2: The New Batch (1990),Comedy|Horror,1935,0.0019076169
2005,"Goonies, The (1985)",Adventure|Children's|Fantasy,1936,0.010416746
2006,"Mask of Zorro, The (1998)",Action|Adventure|Romance,1937,0.061122745
2007,Polish Wedding (1998),Comedy,1938,0.0007455647
2008,"This World, Then the Fireworks (1996)",Crime|Drama|Film-Noir,1939,0.0003581047
2009,Soylent Green (1973),Sci-Fi|Thriller,1940,0.0058088005
2010,Metropolis (1926),Sci-Fi,1941,0.00947538
2011,Back to the Future Part II (1989),Comedy|Sci-Fi,1942,0.030039728
2012,Back to the Future Part III (1990),Comedy|Sci-Fi|Western,1943,0.046969056
2013,"Poseidon Adventure, The (1972)",Action|Adventure,1944,0.047116697
2014,Freaky Friday (1977),Children's|Comedy,1945,0.0020073056
2015,"Absent Minded Professor, The (1961)",Children's|Comedy|Fantasy,1946,0.00547415
2016,"Apple Dumpling Gang Rides Again, The (1979)",Children's|Comedy|Western,1947,0.00049486756
2017,Babes in Toyland (1961),Children's|Fantasy|Musical,1948,0.003286004
2018,Bambi (1942),Animation|Children's,1949,0.016533136
2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama,1950,0.017203659
2020,Dangerous Liaisons (1988),Drama|Romance,1951,0.01214993
2021,Dune (1984),Fantasy|Sci-Fi,1952,0.01263389
2022,"Last Temptation of Christ, The (1988)",Drama,1953,0.002108544
2023,"Godfather: Part III, The (1990)",Action|Crime|Drama,1954,0.031070083
2024,"Rapture, The (1991)",Drama|Mystery,1955,0.0006169081
2025,Lolita (1997),Drama|Romance,1956,0.0016232431
2026,Disturbing Behavior (1998),Horror|Thriller,1957,0.0011146963
2027,Mafia! (1998),Comedy|Crime,1958,0.00073319674
2028,Saving Private Ryan (1998),Action|Drama|War,1959,0.30641794
2029,Billy's Hollywood Screen Kiss (1997),Comedy|Romance,1960,0.0003093481
2030,East Palace West Palace (Dong gong xi gong) (1997),Drama,1961,0.00024417043
2031,"$1,000,000 Duck (1971)",Children's|Comedy,1962,0.0001975596
2032,"Barefoot Executive, The (1971)",Children's|Comedy,1963,0.00040140748
2033,"Black Cauldron, The (1985)",Animation|Children's,1964,0.0037829876
2034,"Black Hole, The (1979)",Sci-Fi,1965,0.0024329722
2035,Blackbeard's Ghost (1968),Children's|Comedy,1966,0.00044074655
2036,Blank Check (1994),Children's|Comedy,1967,0.00084882975
2037,Candleshoe (1977),Adventure|Children's|Comedy,1968,0.00011482835
2038,"Cat from Outer Space, The (1978)",Children's|Comedy|Sci-Fi,1969,0.0027031302
2039,Cheetah (1989),Adventure|Children's,1970,0.00015068054
2040,"Computer Wore Tennis Shoes, The (1970)",Children's|Comedy,1971,0.0006008148
2041,Condorman (1981),Action|Adventure|Children's|Comedy,1972,0.0009096265
2042,D2: The Mighty Ducks (1994),Children's|Comedy,1973,0.0016820729
2043,Darby O'Gill and the Little People (1959),Adventure|Children's|Fantasy,1974,0.0013598502
2044,"Devil and Max Devlin, The (1981)",Comedy,1975,0.0003001392
2045,"Far Off Place, A (1993)",Adventure|Children's|Drama|Romance,1976,0.0005160272
2046,Flight of the Navigator (1986),Adventure|Children's|Sci-Fi,1977,0.025263011
2047,"Gnome-Mobile, The (1967)",Children's,1978,0.0006133318
2048,"Great Mouse Detective, The (1986)",Animation|Children's,1979,0.000867188
2049,"Happiest Millionaire, The (1967)",Comedy|Musical,1980,0.00027936697
2050,Herbie Goes Bananas (1980),Adventure|Children's|Comedy,1981,0.0008224845
2051,Herbie Goes to Monte Carlo (1977),Adventure|Children's|Comedy,1982,0.00024366379
2052,Hocus Pocus (1993),Children's|Comedy,1983,0.0014216304
2053,"Honey, I Blew Up the Kid (1992)",Children's|Comedy|Sci-Fi,1984,0.004701346
2054,"Honey, I Shrunk the Kids (1989)",Adventure|Children's|Comedy|Fantasy|Sci-Fi,1985,0.018806934
2055,Hot Lead and Cold Feet (1978),Comedy|Western,1986,0.00034025311
2056,In Search of the Castaways (1962),Adventure|Children's,1987,0.00028511882
2057,"Incredible Journey, The (1963)",Adventure|Children's,1988,0.0012431741
2058,"Negotiator, The (1998)",Action|Thriller,1989,0.016738415
2059,"Parent Trap, The (1998)",Children's|Drama,1990,0.0031609237
2060,BASEketball (1998),Comedy,1991,0.0036531389
2061,Full Tilt Boogie (1997),Documentary,1992,0.00024461746
2062,"Governess, The (1998)",Drama|Romance,1993,0.00058344007
2063,Seventh Heaven (Le Septième ciel) (1997),Drama|Romance,1994,0.0001809001
2064,Roger & Me (1989),Comedy|Documentary,1995,0.018562287
2065,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance,1996,0.0054915547
2066,Out of the Past (1947),Film-Noir,1997,0.0024169385
2067,Doctor Zhivago (1965),Drama|Romance|War,1998,0.013669401
2068,Fanny and Alexander (1982),Drama,1999,0.0019004345
2069,"Trip to Bountiful, The (1985)",Drama,2000,0.00035071373
2070,Tender Mercies (1983),Drama,2001,0.030258805
2071,And the Band Played On (1993),Drama,2002,0.0013308525
2072,"'burbs, The (1989)",Comedy,2003,0.005472034
2073,Fandango (1985),Comedy,2004,0.0006272197
2074,"Night Porter, The (Il Portiere di notte) (1974)",Drama,2005,0.00027155876
2075,Mephisto (1981),Drama|War,2006,0.00039613247
2076,Blue Velvet (1986),Drama|Mystery,2007,0.007844597
2077,"Journey of Natty Gann, The (1985)",Adventure|Children's,2008,0.0013523698
2078,"Jungle Book, The (1967)",Animation|Children's|Comedy|Musical,2009,0.013376981
2079,Kidnapped (1960),Children's|Drama,2010,0.00019583106
2080,Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance,2011,0.05026847
2081,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance,2012,0.029548943
2082,"Mighty Ducks, The (1992)",Children's|Comedy,2013,0.0049817264
2083,"Muppet Christmas Carol, The (1992)",Children's|Musical,2014,0.0063663423
2084,Newsies (1992),Children's|Musical,2015,0.00042751431
2085,101 Dalmatians (1961),Animation|Children's,2016,0.013099164
2086,One Magic Christmas (1985),Drama|Fantasy,2017,0.00020602345
2087,Peter Pan (1953),Animation|Children's|Fantasy|Musical,2018,0.010966837
2088,Popeye (1980),Adventure|Comedy|Musical,2019,0.00237149
2089,"Rescuers Down Under, The (1990)",Animation|Children's,2020,0.002454847
2090,"Rescuers, The (1977)",Animation|Children's,2021,0.0025241375
2091,Return from Witch Mountain (1978),Children's|Sci-Fi,2022,0.0011930764
2092,"Return of Jafar, The (1993)",Animation|Children's|Musical,2023,0.003441155
2093,Return to Oz (1985),Adventure|Children's|Fantasy|Sci-Fi,2024,0.0039081275
2094,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,2025,0.022653311
2095,"Shaggy D.A., The (1976)",Children's|Comedy,2026,0.0007444918
2096,Sleeping Beauty (1959),Animation|Children's|Musical,2027,0.013369024
2097,Something Wicked This Way Comes (1983),Children's|Horror,2028,0.0011147261
2098,Son of Flubber (1963),Children's|Comedy,2029,0.0015269518
2099,Song of the South (1946),Adventure|Animation|Children's|Musical,2030,0.0011111498
2100,Splash (1984),Comedy|Fantasy|Romance,2031,0.029874086
2101,Squanto: A Warrior's Tale (1994),Adventure|Drama,2032,0.00025993586
2102,Steamboat Willie (1940),Animation|Children's|Comedy|Musical,2033,0.0017788708
2103,Tall Tale (1994),Adventure|Children's,2034,0.000254184
2104,Tex (1982),Drama,2035,0.00040838122
2105,Tron (1982),Action|Adventure|Fantasy|Sci-Fi,2036,0.02271223
2106,Swing Kids (1993),Drama|War,2037,0.0031827092
2107,Halloween: H20 (1998),Horror|Thriller,2038,0.0012181997
2108,L.A. Story (1991),Comedy|Romance,2039,0.023310572
2109,"Jerk, The (1979)",Comedy,2040,0.015992433
2110,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,2041,0.0018002391
2111,"Man with Two Brains, The (1983)",Comedy,2042,0.0041006804
2112,Grand Canyon (1991),Crime|Drama,2043,0.0038554072
2113,Graveyard Shift (1990),Horror|Thriller,2044,0.00091150403
2114,"Outsiders, The (1983)",Drama,2045,0.0023816824
2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure,2046,0.019215643
2116,"Lord of the Rings, The (1978)",Adventure|Animation|Children's|Sci-Fi,2047,0.0073082447
2117,Nineteen Eighty-Four (1984),Drama|Sci-Fi,2048,0.003664434
2118,"Dead Zone, The (1983)",Horror|Thriller,2049,0.0023013353
2119,Maximum Overdrive (1986),Horror,2050,0.0010552704
2120,Needful Things (1993),Drama|Horror,2051,0.0015071332
2121,Cujo (1983),Horror|Thriller,2052,0.0019747615
2122,Children of the Corn (1984),Horror|Thriller,2053,0.0034353137
2123,All Dogs Go to Heaven (1989),Animation|Children's,2054,0.0028328598
2124,"Addams Family, The (1991)",Comedy,2055,0.0071024895
2125,Ever After: A Cinderella Story (1998),Drama|Romance,2056,0.014505178
2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller,2057,0.008475751
2127,"First Love, Last Rites (1997)",Drama|Romance,2058,0.00030562282
2128,Safe Men (1998),Comedy,2059,0.0002463758
2129,"Saltmen of Tibet, The (1997)",Documentary,2060,0.0002912879
2130,Atlantic City (1980),Crime|Drama|Romance,2061,0.011818439
2131,Autumn Sonata (Höstsonaten ) (1978),Drama,2062,0.00015696883
2132,Who's Afraid of Virginia Woolf? (1966),Drama,2063,0.0014509559
2133,Adventures in Babysitting (1987),Adventure|Comedy,2064,0.012809992
2134,Weird Science (1985),Comedy,2065,0.005546659
2135,Doctor Dolittle (1967),Adventure|Musical,2066,0.018239498
2136,"Nutty Professor, The (1963)",Comedy,2067,0.0010321438
2137,Charlotte's Web (1973),Animation|Children's,2068,0.0077195466
2138,Watership Down (1978),Animation|Children's|Drama|Fantasy,2069,0.0063074827
2139,"Secret of NIMH, The (1982)",Animation|Children's,2070,0.009125352
2140,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi,2071,0.029848725
2141,"American Tail, An (1986)",Animation|Children's|Comedy,2072,0.0031004548
2142,"American Tail: Fievel Goes West, An (1991)",Animation|Children's|Comedy,2073,0.003934622
2143,Legend (1985),Adventure|Fantasy|Romance,2074,0.006732762
2144,Sixteen Candles (1984),Comedy,2075,0.039863527
2145,Pretty in Pink (1986),Comedy|Drama|Romance,2076,0.022701114
2146,St. Elmo's Fire (1985),Drama|Romance,2077,0.0031003058
2147,"Clan of the Cave Bear, The (1986)",Drama,2078,0.005377412
2148,House (1986),Comedy|Horror,2079,0.0004931092
2149,House II: The Second Story (1987),Comedy|Horror,2080,0.00038012862
2150,"Gods Must Be Crazy, The (1980)",Comedy,2081,0.008053869
2151,"Gods Must Be Crazy II, The (1989)",Comedy,2082,0.0004980862
2152,Air Bud: Golden Receiver (1998),Children's|Comedy,2083,0.00024396181
2153,"Avengers, The (1998)",Action|Adventure,2084,0.003235519
2154,How Stella Got Her Groove Back (1998),Drama|Romance,2085,0.0012384355
2155,"Slums of Beverly Hills, The (1998)",Comedy,2086,0.0019080639
2156,"Best Man, The (Il Testimone dello sposo) (1997)",Comedy|Drama,2087,0.00017154217
2157,"Chambermaid on the Titanic, The (1998)",Romance,2088,0.00017139316
2158,"Henry: Portrait of a Serial Killer, Part 2 (1996)",Crime|Horror,2089,0.00034302473
2159,Henry: Portrait of a Serial Killer (1990),Crime|Horror,2090,0.0030210912
2160,Rosemary's Baby (1968),Horror|Thriller,2091,0.1457381
2161,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,2092,0.024763286
2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children's|Fantasy,2093,0.0029277503
2163,Attack of the Killer Tomatoes! (1980),Comedy|Horror,2094,0.0009792745
2164,Surf Nazis Must Die (1987),Drama,2095,0.0004004538
2165,Your Friends and Neighbors (1998),Drama,2096,0.0010308027
2166,Return to Paradise (1998),Drama|Romance,2097,0.0026258528
2167,Blade (1998),Action|Adventure|Horror,2098,0.027309299
2168,Dance with Me (1998),Drama|Romance,2099,0.0006311536
2169,Dead Man on Campus (1998),Comedy,2100,0.0013234615
2170,Wrongfully Accused (1998),Action|Comedy,2101,0.0006093681
2171,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance,2102,0.0024096966
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy,2103,0.00014218688
2173,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi,2104,0.0011300147
2174,Beetlejuice (1988),Comedy|Fantasy,2105,0.03620243
2175,Déjà Vu (1997),Drama|Romance,2106,0.00025516748
2176,Rope (1948),Thriller,2107,0.0012460053
2177,Family Plot (1976),Comedy|Thriller,2108,0.00041809678
2178,Frenzy (1972),Thriller,2109,0.0006991029
2179,Topaz (1969),Thriller,2110,0.00026118755
2180,Torn Curtain (1966),Thriller,2111,0.0003155172
2181,Marnie (1964),Thriller,2112,0.0006211102
2182,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,2113,0.00041300058
2183,"Man Who Knew Too Much, The (1956)",Thriller,2114,0.0010576546
2184,"Trouble with Harry, The (1955)",Mystery|Thriller,2115,0.0022653043
2185,I Confess (1953),Thriller,2116,0.0001770854
2186,Strangers on a Train (1951),Film-Noir|Thriller,2117,0.0058947504
2187,Stage Fright (1950),Mystery|Thriller,2118,0.00014528632
2188,54 (1998),Drama,2119,0.012474656
2189,I Married A Strange Person (1997),Animation,2120,0.00015729666
2190,Why Do Fools Fall In Love? (1998),Drama,2121,0.00028198957
2191,"Merry War, A (1997)",Comedy,2122,0.0002245009
2192,See the Sea (Regarde la mer) (1997),Drama,2123,0.0003271401
2193,Willow (1988),Action|Adventure|Fantasy,2124,0.017706543
2194,"Untouchables, The (1987)",Action|Crime|Drama,2125,0.02736649
2195,Dirty Work (1998),Comedy,2126,0.00096958876
2196,Knock Off (1998),Action,2127,0.00028464198
2197,Firelight (1997),Drama,2128,0.00021106005
2198,Modulations (1998),Documentary,2129,0.000256598
2199,Phoenix (1998),Crime|Drama,2130,0.00016799569
2200,Under Capricorn (1949),Drama,2131,0.00031474233
2201,"Paradine Case, The (1947)",Drama,2132,0.00034469366
2202,Lifeboat (1944),Drama|Thriller|War,2133,0.0023365915
2203,Shadow of a Doubt (1943),Film-Noir|Thriller,2134,0.008487493
2204,Saboteur (1942),Thriller,2135,0.00043591857
2205,Mr. & Mrs. Smith (1941),Comedy,2136,0.0004261136
2206,Suspicion (1941),Mystery|Thriller,2137,0.0023330748
2207,Jamaica Inn (1939),Drama,2138,0.00012522936
2208,"Lady Vanishes, The (1938)",Comedy|Mystery|Romance|Thriller,2139,0.004475385
2209,Young and Innocent (1937),Crime|Thriller,2140,0.00026887655
2210,Sabotage (1936),Thriller,2141,0.00029066205
2211,Secret Agent (1936),Thriller,2142,0.00016865134
2212,"Man Who Knew Too Much, The (1934)",Thriller,2143,0.0010669827
2213,Waltzes from Vienna (1933),Comedy|Musical,2144,0.0001013577
2214,Number Seventeen (1932),Thriller,2145,0.00018793344
2215,Rich and Strange (1932),Comedy|Romance,2146,0.0001784265
2216,"Skin Game, The (1931)",Drama,2147,0.00014454126
2217,Elstree Calling (1930),Comedy|Musical,2148,0.00012731552
2218,Juno and Paycock (1930),Drama,2149,0.0001399517
2219,Murder! (1930),Mystery|Thriller,2150,0.00033563375
2220,"Manxman, The (1929)",Drama,2151,0.00027772784
2221,Blackmail (1929),Thriller,2152,0.00017362833
2222,Champagne (1928),Comedy,2153,0.00016927719
2223,"Farmer's Wife, The (1928)",Comedy,2154,0.00012022257
2224,Downhill (1927),Drama,2155,0.00014737248
2225,Easy Virtue (1927),Drama,2156,0.00015449524
2226,"Ring, The (1927)",Drama,2157,0.00021654367
2227,"Lodger, The (1926)",Thriller,2158,0.00015181303
2228,"Mountain Eagle, The (1926)",Drama,2159,0.00012212992
2229,"Pleasure Garden, The (1925)",Drama,2160,0.00024440885
2230,Always Tell Your Wife (1923),Comedy,2161,0.00018423796
2231,Rounders (1998),Crime|Drama,2162,0.0037606359
2232,Cube (1997),Sci-Fi|Thriller,2163,0.0057491064
2233,Digging to China (1998),Drama,2164,0.00026640296
2234,Let's Talk About Sex (1998),Drama,2165,0.00015613437
2235,One Man's Hero (1999),Drama|War,2166,0.00020959973
2236,Simon Birch (1998),Drama,2167,0.0042128563
2237,Without Limits (1998),Drama,2168,0.00031906366
2238,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,2169,0.00020802021
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,2170,0.0010335743
2240,My Bodyguard (1980),Drama,2171,0.0010593235
2241,Class (1983),Comedy,2172,0.0022260547
2242,"Grandview, U.S.A. (1984)",Drama,2173,0.00013521314
2243,Broadcast News (1987),Comedy|Drama|Romance,2174,0.03256464
2244,"Allnighter, The (1987)",Comedy|Romance,2175,0.00040325522
2245,Working Girl (1988),Comedy|Drama,2176,0.0038808882
2246,Stars and Bars (1988),Comedy,2177,0.00026866794
2247,Married to the Mob (1988),Comedy,2178,0.0016529858
2248,Say Anything... (1989),Comedy|Drama|Romance,2179,0.06298813
2249,My Blue Heaven (1990),Comedy,2180,0.0018416047
2250,Men Don't Leave (1990),Drama,2181,0.00027507544
2251,"Cabinet of Dr. Ramirez, The (1991)",Comedy,2182,0.00014567375
2252,Hero (1992),Comedy|Drama,2183,0.0007452667
2253,Toys (1992),Action|Comedy|Fantasy,2184,0.009830892
2254,Choices (1981),Drama,2185,0.00030183792
2255,Young Doctors in Love (1982),Comedy,2186,0.00038948655
2256,Parasite (1982),Horror|Sci-Fi,2187,0.000182271
2257,No Small Affair (1984),Comedy|Romance,2188,0.0002708733
2258,Master Ninja I (1984),Action,2189,0.0001680553
2259,Blame It on Rio (1984),Comedy|Romance,2190,0.00088849664
2260,Wisdom (1986),Action|Crime,2191,0.00019419193
2261,One Crazy Summer (1986),Comedy,2192,0.0028263628
2262,About Last Night... (1986),Comedy|Drama|Romance,2193,0.0064861476
2263,"Seventh Sign, The (1988)",Thriller,2194,0.0008993149
2264,We're No Angels (1989),Drama,2195,0.00019901991
2265,Nothing But Trouble (1991),Adventure|Comedy,2196,0.00042513013
2266,"Butcher's Wife, The (1991)",Comedy|Romance,2197,0.001140207
2267,Mortal Thoughts (1991),Mystery|Thriller,2198,0.00088471174
2268,"Few Good Men, A (1992)",Crime|Drama,2199,0.024827182
2269,Indecent Proposal (1993),Drama,2200,0.00052911043
2270,"Century of Cinema, A (1994)",Documentary,2201,0.00014647841
2271,Permanent Midnight (1998),Drama,2202,0.00033527613
2272,One True Thing (1998),Drama,2203,0.0020195544
2273,Rush Hour (1998),Action|Thriller,2204,0.011424124
2274,Lilian's Story (1995),Drama,2205,0.00012421608
2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi,2206,0.00021228194
2276,"Soldier's Daughter Never Cries, A (1998)",Drama,2207,0.0007376969
2277,Somewhere in the City (1997),Drama,2208,0.00018620491
2278,Ronin (1998),Action|Crime|Thriller,2209,0.0153698325
2279,Urban Legend (1998),Horror|Thriller,2210,0.004146099
2280,Clay Pigeons (1998),Crime,2211,0.003723681
2281,Monument Ave. (1998),Crime,2212,0.00022864342
2282,Pecker (1998),Comedy|Drama,2213,0.0023278594
2283,"Sheltering Sky, The (1990)",Drama,2214,0.00022342801
2284,Bandit Queen (1994),Drama,2215,0.00033664703
2285,If.... (1968),Drama,2216,0.00043836236
2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,2217,0.0003543198
2287,Them! (1954),Sci-Fi|Thriller|War,2218,0.005502254
2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,2219,0.022134036
2289,"Player, The (1992)",Comedy|Drama,2220,0.018456548
2290,Stardust Memories (1980),Comedy|Drama,2221,0.0003693998
2291,Edward Scissorhands (1990),Drama|Romance,2222,0.104709506
2292,Overnight Delivery (1996),Romance,2223,0.00019839406
2293,Shadrach (1998),Drama,2224,0.00016722083
2294,Antz (1998),Animation|Children's,2225,0.016299963
2295,"Impostors, The (1998)",Comedy,2226,0.00083357096
2296,"Night at the Roxbury, A (1998)",Comedy,2227,0.0012640655
2297,What Dreams May Come (1998),Drama|Romance,2228,0.003407836
2298,Strangeland (1998),Thriller,2229,0.00019997358
2299,"Battle of the Sexes, The (1959)",Comedy,2230,7.2687864e-05
2300,"Producers, The (1968)",Comedy|Musical,2231,0.024878204
2301,History of the World: Part I (1981),Comedy,2232,0.0032874346
2302,My Cousin Vinny (1992),Comedy,2233,0.026182264
2303,Nashville (1975),Drama|Musical,2234,0.0033666193
2304,Love Is the Devil (1998),Drama,2235,0.0002734065
2305,Slam (1998),Drama,2236,0.00021648407
2306,Holy Man (1998),Comedy,2237,0.00030243397
2307,One Tough Cop (1998),Action|Drama,2238,0.00020900369
2308,Detroit 9000 (1973),Action|Crime,2239,0.00030085444
2309,"Inheritors, The (Die Siebtelbauern) (1998)",Drama,2240,0.00021147728
2310,"Mighty, The (1998)",Drama,2241,0.0018435717
2311,2010 (1984),Mystery|Sci-Fi,2242,0.0088122785
2312,Children of a Lesser God (1986),Drama,2243,0.007053435
2313,"Elephant Man, The (1980)",Drama,2244,0.018640965
2314,Beloved (1998),Drama,2245,0.0007894337
2315,Bride of Chucky (1998),Horror|Thriller,2246,0.00070530176
2316,Practical Magic (1998),Drama|Romance,2247,0.0019103289
2317,"Alarmist, The (1997)",Comedy,2248,0.00016215444
2318,Happiness (1998),Comedy,2249,0.016668111
2319,Reach the Rock (1997),Comedy,2250,0.00020372868
2320,Apt Pupil (1998),Drama|Thriller,2251,0.00096845627
2321,Pleasantville (1998),Comedy,2252,0.045371532
2322,Soldier (1998),Action|Adventure|Sci-Fi|Thriller|War,2253,0.0031127334
2323,"Cruise, The (1998)",Documentary,2254,0.0006836355
2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama,2255,0.026485533
2325,Orgazmo (1997),Comedy,2256,0.0022817552
2326,Shattered Image (1998),Drama|Thriller,2257,0.00011575222
2327,Tales from the Darkside: The Movie (1990),Horror,2258,0.0005121529
2328,Vampires (1998),Horror,2259,0.0020659268
2329,American History X (1998),Drama,2260,0.024340868
2330,Hands on a Hard Body (1996),Documentary,2261,0.00069767237
2331,Living Out Loud (1998),Comedy|Romance,2262,0.000946939
2332,Belly (1998),Crime|Drama,2263,0.00012096763
2333,Gods and Monsters (1998),Drama,2264,0.03555557
2334,"Siege, The (1998)",Action|Thriller,2265,0.0063263476
2335,"Waterboy, The (1998)",Comedy,2266,0.0036504269
2336,Elizabeth (1998),Drama,2267,0.04273045
2337,Velvet Goldmine (1998),Drama,2268,0.0022618473
2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,2269,0.005073309
2339,I'll Be Home For Christmas (1998),Comedy|Romance,2270,0.0010625422
2340,Meet Joe Black (1998),Romance,2271,0.0043141246
2341,Dancing at Lughnasa (1998),Drama,2272,0.0003658235
2342,Hard Core Logo (1996),Comedy,2273,0.00023952127
2343,"Naked Man, The (1998)",Drama,2274,0.00019836426
2344,Runaway Train (1985),Action|Adventure|Drama|Thriller,2275,0.0010955036
2345,Desert Bloom (1986),Drama,2276,0.00029489398
2346,"Stepford Wives, The (1975)",Sci-Fi|Thriller,2277,0.004431337
2347,"Pope of Greenwich Village, The (1984)",Action,2278,0.0013472438
2348,Sid and Nancy (1986),Drama,2279,0.003646493
2349,Mona Lisa (1986),Comedy|Thriller,2280,0.0006558001
2350,Heart Condition (1990),Comedy,2281,0.00019323826
2351,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama,2282,0.0004104972
2352,"Big Chill, The (1983)",Comedy|Drama,2283,0.029851735
2353,Enemy of the State (1998),Action|Thriller,2284,0.032619864
2354,"Rugrats Movie, The (1998)",Animation|Children's|Comedy,2285,0.0029658675
2355,"Bug's Life, A (1998)",Animation|Children's|Comedy,2286,0.0635941
2356,Celebrity (1998),Comedy,2287,0.00028049946
